text/value/type,text/value/coordinates/0,text/value/coordinates/1,text/id,text/key
Point,4.336531,50.835707,1018476711103680517,Sun Jul 15 12:45:44 +0000 2018
Point,-2.578,49.477,1018476714559721472,Sun Jul 15 12:45:45 +0000 2018
Point,0.29033493,50.76455745,1018476781135974400,Sun Jul 15 12:46:01 +0000 2018
Point,4.2,50.3833,1018476789818167296,Sun Jul 15 12:46:03 +0000 2018
Point,-3.533899,50.718412,1018476857828696065,Sun Jul 15 12:46:19 +0000 2018
Point,-0.257331,51.2106,1018476868968878081,Sun Jul 15 12:46:22 +0000 2018
Point,7.68900407,44.98041783,1018476886987628544,Sun Jul 15 12:46:26 +0000 2018
Point,-0.982798,50.952446,1018476894671527936,Sun Jul 15 12:46:28 +0000 2018
Point,2.779851,48.870492,1018476949109399552,Sun Jul 15 12:46:41 +0000 2018
Point,2.3508,48.8567,1018476983141797890,Sun Jul 15 12:46:49 +0000 2018
Point,4.41191137,44.11022694,1018477008353943552,Sun Jul 15 12:46:55 +0000 2018
Point,-1.00334,51.37160383,1018477029631709185,Sun Jul 15 12:47:00 +0000 2018
Point,-4.14238416,50.37973537,1018477051207008257,Sun Jul 15 12:47:06 +0000 2018
Point,-1.96772985,51.84557359,1018477056190017536,Sun Jul 15 12:47:07 +0000 2018
Point,7.62474,45.22056,1018477078050689024,Sun Jul 15 12:47:12 +0000 2018
Point,-2.05658,50.6386,1018477086418309122,Sun Jul 15 12:47:14 +0000 2018
Point,-4.05,43.2833,1018477087542345728,Sun Jul 15 12:47:14 +0000 2018
Point,7.7,45.783,1018477115392626689,Sun Jul 15 12:47:21 +0000 2018
Point,-0.552324,47.471343,1018477120476073987,Sun Jul 15 12:47:22 +0000 2018
Point,-1.06791238,50.78116341,1018477148728909824,Sun Jul 15 12:47:29 +0000 2018
Point,2.66667,41.8667,1018477179691323392,Sun Jul 15 12:47:36 +0000 2018
Point,2.36031417,48.92423453,1018477184011390979,Sun Jul 15 12:47:37 +0000 2018
Point,7.9,47.9333,1018477197449887744,Sun Jul 15 12:47:40 +0000 2018
Point,4.81667,43.6333,1018477207671443456,Sun Jul 15 12:47:43 +0000 2018
Point,7.41667,47.5,1018477230119268352,Sun Jul 15 12:47:48 +0000 2018
Point,5.17013227,47.31957067,1018477231759388672,Sun Jul 15 12:47:49 +0000 2018
Point,2.32113,48.8673,1018477277028311040,Sun Jul 15 12:47:59 +0000 2018
Point,2.16769529,42.30328858,1018477294107725824,Sun Jul 15 12:48:03 +0000 2018
Point,7.3593,50.7645,1018477315381252102,Sun Jul 15 12:48:09 +0000 2018
Point,4.94415424,50.80299165,1018477334830157826,Sun Jul 15 12:48:13 +0000 2018
Point,3.13333,42.1167,1018477348369453059,Sun Jul 15 12:48:16 +0000 2018
Point,-2.05658,50.6386,1018477373904302081,Sun Jul 15 12:48:22 +0000 2018
Point,1.74527778,50.63972222,1018477398969364480,Sun Jul 15 12:48:28 +0000 2018
Point,4.14,50.83,1018477431378923520,Sun Jul 15 12:48:36 +0000 2018
Point,2.4375,48.25861111,1018477464639692800,Sun Jul 15 12:48:44 +0000 2018
Point,2.76667,42.9667,1018477469152800768,Sun Jul 15 12:48:45 +0000 2018
Point,2.29455382,48.85838631,1018477510332420098,Sun Jul 15 12:48:55 +0000 2018
Point,2.3508,48.8567,1018477524702154755,Sun Jul 15 12:48:58 +0000 2018
Point,-0.683333,45.8833,1018477529819119616,Sun Jul 15 12:49:00 +0000 2018
Point,1.85070906,50.95993542,1018477533115928576,Sun Jul 15 12:49:00 +0000 2018
Point,2.32113,48.8673,1018477555911921665,Sun Jul 15 12:49:06 +0000 2018
Point,4.68477188,50.96836027,1018477559791710211,Sun Jul 15 12:49:07 +0000 2018
Point,2.3387,48.8582,1018477567647494146,Sun Jul 15 12:49:09 +0000 2018
Point,2.34242119,48.87174495,1018477618222522369,Sun Jul 15 12:49:21 +0000 2018
Point,-0.73770871,50.87108083,1018477654817820673,Sun Jul 15 12:49:29 +0000 2018
Point,-2.92415,43.25561,1018477658278154241,Sun Jul 15 12:49:30 +0000 2018
Point,7.01667,43.55,1018477700023910400,Sun Jul 15 12:49:40 +0000 2018
Point,1.81667,49.5,1018477705036169217,Sun Jul 15 12:49:41 +0000 2018
Point,2,47,1018477719770861568,Sun Jul 15 12:49:45 +0000 2018
Point,4.35393333,50.84840833,1018477728029265921,Sun Jul 15 12:49:47 +0000 2018
Point,3.3333955,50.8127523,1018477731825291264,Sun Jul 15 12:49:48 +0000 2018
Point,-0.1725,50.83111111,1018477744710008837,Sun Jul 15 12:49:51 +0000 2018
Point,-5.114,50.104,1018477770177904640,Sun Jul 15 12:49:57 +0000 2018
Point,0.97033823,50.91428984,1018477770748252160,Sun Jul 15 12:49:57 +0000 2018
Point,2.32113,48.8673,1018477782161133569,Sun Jul 15 12:50:00 +0000 2018
Point,4.70323134,50.877306,1018477794546913280,Sun Jul 15 12:50:03 +0000 2018
Point,2.2,47.2333,1018477799135498241,Sun Jul 15 12:50:04 +0000 2018
Point,2.3508,48.8567,1018477823189835776,Sun Jul 15 12:50:10 +0000 2018
Point,2.3508,48.8567,1018477843125297154,Sun Jul 15 12:50:14 +0000 2018
Point,7.11564,43.5664,1018477847273492480,Sun Jul 15 12:50:15 +0000 2018
Point,-3.21667,43.3833,1018477911295299586,Sun Jul 15 12:50:31 +0000 2018
Point,0.55587315,50.8509124,1018477924008251392,Sun Jul 15 12:50:34 +0000 2018
