text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
16.80678,51.042739,16.80678,51.211725,17.175839,51.211725,17.175839,51.042739,1012334291206967297,Thu Jun 28 13:57:57 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012334301013266432,Thu Jun 28 13:58:00 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012334313780719616,Thu Jun 28 13:58:03 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012334330247512071,Thu Jun 28 13:58:07 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334335909879809,Thu Jun 28 13:58:08 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334342696308736,Thu Jun 28 13:58:10 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334346043346944,Thu Jun 28 13:58:11 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334370923958273,Thu Jun 28 13:58:16 +0000 2018
19.320808,51.686377,19.320808,51.860354,19.640373,51.860354,19.640373,51.686377,1012334384744157184,Thu Jun 28 13:58:20 +0000 2018
14.882706,51.152565,14.882706,51.231915,14.973947,51.231915,14.973947,51.152565,1012334385788538880,Thu Jun 28 13:58:20 +0000 2018
16.80678,51.042739,16.80678,51.211725,17.175839,51.211725,17.175839,51.042739,1012334386304471040,Thu Jun 28 13:58:20 +0000 2018
21.846753,49.173879,21.846753,49.47866,22.250145,49.47866,22.250145,49.173879,1012334391731871744,Thu Jun 28 13:58:21 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334392906272768,Thu Jun 28 13:58:22 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334404126035969,Thu Jun 28 13:58:24 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334414947373056,Thu Jun 28 13:58:27 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334415031230465,Thu Jun 28 13:58:27 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334417879228416,Thu Jun 28 13:58:28 +0000 2018
14.292279,49.937065,14.292279,49.975504,14.346965,49.975504,14.346965,49.937065,1012334432437587969,Thu Jun 28 13:58:31 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334446790561794,Thu Jun 28 13:58:35 +0000 2018
15.850272,50.494492,15.850272,50.64789,16.010826,50.64789,16.010826,50.494492,1012334461567070208,Thu Jun 28 13:58:38 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334463282569216,Thu Jun 28 13:58:38 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334465333555200,Thu Jun 28 13:58:39 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334468038881282,Thu Jun 28 13:58:40 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012334469381058566,Thu Jun 28 13:58:40 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334469683011585,Thu Jun 28 13:58:40 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334472195387393,Thu Jun 28 13:58:41 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334481414516737,Thu Jun 28 13:58:43 +0000 2018
14.292279,49.937065,14.292279,49.975504,14.346965,49.975504,14.346965,49.937065,1012334492034523137,Thu Jun 28 13:58:45 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334492290289667,Thu Jun 28 13:58:45 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334505200373760,Thu Jun 28 13:58:48 +0000 2018
20.717194,52.000693,20.717194,52.128418,20.875893,52.128418,20.875893,52.000693,1012334507180032000,Thu Jun 28 13:58:49 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334532895346690,Thu Jun 28 13:58:55 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012334556312227842,Thu Jun 28 13:59:01 +0000 2018
16.743235,52.291745,16.743235,52.507246,17.069316,52.507246,17.069316,52.291745,1012334571780825088,Thu Jun 28 13:59:04 +0000 2018
15.909877,51.260554,15.909877,51.283291,15.959417,51.283291,15.959417,51.260554,1012334577233334272,Thu Jun 28 13:59:06 +0000 2018
